fecha,tipo_recurso,plazo,afore,monto
2023-08-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,-0.6366
2023-09-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,-0.9264
2023-10-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,-2.1652
2023-11-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,0.1908
2023-12-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,1.2155
2024-01-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,2.8198
2024-02-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,3.2741
2024-03-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,3.0276
2024-04-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,3.8847
2024-05-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,4.4961
2024-06-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,6.9414
2024-07-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,6.1239
2024-08-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,9.0734
2024-09-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,12.9514
2024-10-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,11.2504
2024-11-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,10.0906
2024-12-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,8.7649
2025-01-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,8.4178
2025-02-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,10.7496
2025-03-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,10.0025
2025-04-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,9.7196
2025-05-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,11.174
2025-06-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,11.1319
2025-07-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,11.1299
2025-08-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,13.3124
2025-09-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,15.7458
2025-10-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,17.4656
2025-11-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,14.6538
2025-12-01,sb 1000 promedio ponderado,24 meses,sb 1000 promedio ponderado,12.9249
2019-12-01,sb 1000 promedio ponderado,24 meses,azteca,6.3868
2020-01-01,sb 1000 promedio ponderado,24 meses,azteca,6.7186
2020-02-01,sb 1000 promedio ponderado,24 meses,azteca,6.5379
2020-03-01,sb 1000 promedio ponderado,24 meses,azteca,4.7601
2020-04-01,sb 1000 promedio ponderado,24 meses,azteca,5.7108
2020-05-01,sb 1000 promedio ponderado,24 meses,azteca,6.6964
2020-06-01,sb 1000 promedio ponderado,24 meses,azteca,7.2658
2020-07-01,sb 1000 promedio ponderado,24 meses,azteca,7.4229
2020-08-01,sb 1000 promedio ponderado,24 meses,azteca,7.5403
2020-09-01,sb 1000 promedio ponderado,24 meses,azteca,7.4958
2020-10-01,sb 1000 promedio ponderado,24 meses,azteca,8.9329
2020-11-01,sb 1000 promedio ponderado,24 meses,azteca,12.0155
2020-12-01,sb 1000 promedio ponderado,24 meses,azteca,13.1322
2021-01-01,sb 1000 promedio ponderado,24 meses,azteca,13.1034
2021-02-01,sb 1000 promedio ponderado,24 meses,azteca,11.5999
2021-03-01,sb 1000 promedio ponderado,24 meses,azteca,10.0757
2021-04-01,sb 1000 promedio ponderado,24 meses,azteca,9.8296
2021-05-01,sb 1000 promedio ponderado,24 meses,azteca,10.4377
2021-06-01,sb 1000 promedio ponderado,24 meses,azteca,9.2272
2021-07-01,sb 1000 promedio ponderado,24 meses,azteca,9.9719
2021-08-01,sb 1000 promedio ponderado,24 meses,azteca,9.2375
2021-09-01,sb 1000 promedio ponderado,24 meses,azteca,7.9528
2021-10-01,sb 1000 promedio ponderado,24 meses,azteca,8.0485
2021-11-01,sb 1000 promedio ponderado,24 meses,azteca,7.9375
2021-12-01,sb 1000 promedio ponderado,24 meses,azteca,8.4263
2022-01-01,sb 1000 promedio ponderado,24 meses,azteca,6.158
2022-02-01,sb 1000 promedio ponderado,24 meses,azteca,6.5596
2022-03-01,sb 1000 promedio ponderado,24 meses,azteca,9.1034
2022-04-01,sb 1000 promedio ponderado,24 meses,azteca,5.7779
2022-05-01,sb 1000 promedio ponderado,24 meses,azteca,5.1056
2022-06-01,sb 1000 promedio ponderado,24 meses,azteca,2.3199
2022-07-01,sb 1000 promedio ponderado,24 meses,azteca,2.9496
2022-08-01,sb 1000 promedio ponderado,24 meses,azteca,1.316
2022-09-01,sb 1000 promedio ponderado,24 meses,azteca,-0.6051
2022-10-01,sb 1000 promedio ponderado,24 meses,azteca,0.9761
2022-11-01,sb 1000 promedio ponderado,24 meses,azteca,0.4531
2022-12-01,sb 1000 promedio ponderado,24 meses,azteca,-0.3337
2023-01-01,sb 1000 promedio ponderado,24 meses,azteca,0.6048
2023-02-01,sb 1000 promedio ponderado,24 meses,azteca,-0.0871
2023-03-01,sb 1000 promedio ponderado,24 meses,azteca,1.3808
2023-04-01,sb 1000 promedio ponderado,24 meses,azteca,1.0569
2023-05-01,sb 1000 promedio ponderado,24 meses,azteca,0.6705
2023-06-01,sb 1000 promedio ponderado,24 meses,azteca,1.1506
2023-07-01,sb 1000 promedio ponderado,24 meses,azteca,1.052
2023-08-01,sb 1000 promedio ponderado,24 meses,azteca,-0.3639
2023-09-01,sb 1000 promedio ponderado,24 meses,azteca,-0.4356
2023-10-01,sb 1000 promedio ponderado,24 meses,azteca,-1.407
2023-11-01,sb 1000 promedio ponderado,24 meses,azteca,0.9029
2023-12-01,sb 1000 promedio ponderado,24 meses,azteca,1.8268
2024-01-01,sb 1000 promedio ponderado,24 meses,azteca,3.4982
2024-02-01,sb 1000 promedio ponderado,24 meses,azteca,3.7985
2024-03-01,sb 1000 promedio ponderado,24 meses,azteca,3.5052
2024-04-01,sb 1000 promedio ponderado,24 meses,azteca,4.2789
2024-05-01,sb 1000 promedio ponderado,24 meses,azteca,4.7176
2024-06-01,sb 1000 promedio ponderado,24 meses,azteca,6.7962
2024-07-01,sb 1000 promedio ponderado,24 meses,azteca,6.2061
2024-08-01,sb 1000 promedio ponderado,24 meses,azteca,8.8243
2024-09-01,sb 1000 promedio ponderado,24 meses,azteca,12.3391
2024-10-01,sb 1000 promedio ponderado,24 meses,azteca,10.7791
2024-11-01,sb 1000 promedio ponderado,24 meses,azteca,9.4748
2024-12-01,sb 1000 promedio ponderado,24 meses,azteca,8.1259
2025-01-01,sb 1000 promedio ponderado,24 meses,azteca,7.6462
2025-02-01,sb 1000 promedio ponderado,24 meses,azteca,10.2402
2025-03-01,sb 1000 promedio ponderado,24 meses,azteca,9.6839
2025-04-01,sb 1000 promedio ponderado,24 meses,azteca,9.4366
2025-05-01,sb 1000 promedio ponderado,24 meses,azteca,10.5682
2025-06-01,sb 1000 promedio ponderado,24 meses,azteca,10.2699
2025-07-01,sb 1000 promedio ponderado,24 meses,azteca,10.4619
2025-08-01,sb 1000 promedio ponderado,24 meses,azteca,12.5054
2025-09-01,sb 1000 promedio ponderado,24 meses,azteca,14.7522
2025-10-01,sb 1000 promedio ponderado,24 meses,azteca,16.1828
2025-11-01,sb 1000 promedio ponderado,24 meses,azteca,13.3932
2025-12-01,sb 1000 promedio ponderado,24 meses,azteca,11.8299
2019-12-01,sb 1000 promedio ponderado,24 meses,banamex,6.1343
2020-01-01,sb 1000 promedio ponderado,24 meses,banamex,6.1629
2020-02-01,sb 1000 promedio ponderado,24 meses,banamex,5.8352
2020-03-01,sb 1000 promedio ponderado,24 meses,banamex,0.7507
2020-04-01,sb 1000 promedio ponderado,24 meses,banamex,2.3541
2020-05-01,sb 1000 promedio ponderado,24 meses,banamex,5.0104
2020-06-01,sb 1000 promedio ponderado,24 meses,banamex,5.5813
2020-07-01,sb 1000 promedio ponderado,24 meses,banamex,6.6534
2020-08-01,sb 1000 promedio ponderado,24 meses,banamex,7.9287
2020-09-01,sb 1000 promedio ponderado,24 meses,banamex,7.1803
2020-10-01,sb 1000 promedio ponderado,24 meses,banamex,10.2685
2020-11-01,sb 1000 promedio ponderado,24 meses,banamex,14.0312
2020-12-01,sb 1000 promedio ponderado,24 meses,banamex,15.3059
2021-01-01,sb 1000 promedio ponderado,24 meses,banamex,14.6888
2021-02-01,sb 1000 promedio ponderado,24 meses,banamex,13.2138
2021-03-01,sb 1000 promedio ponderado,24 meses,banamex,12.1245
2021-04-01,sb 1000 promedio ponderado,24 meses,banamex,12.5958
2021-05-01,sb 1000 promedio ponderado,24 meses,banamex,13.1268
2021-06-01,sb 1000 promedio ponderado,24 meses,banamex,11.9344
2021-07-01,sb 1000 promedio ponderado,24 meses,banamex,12.3253
2021-08-01,sb 1000 promedio ponderado,24 meses,banamex,12.1175
2021-09-01,sb 1000 promedio ponderado,24 meses,banamex,10.4095
2021-10-01,sb 1000 promedio ponderado,24 meses,banamex,10.7312
2021-11-01,sb 1000 promedio ponderado,24 meses,banamex,10.4237
2021-12-01,sb 1000 promedio ponderado,24 meses,banamex,10.8487
2022-01-01,sb 1000 promedio ponderado,24 meses,banamex,8.1462
2022-02-01,sb 1000 promedio ponderado,24 meses,banamex,8.4715
2022-03-01,sb 1000 promedio ponderado,24 meses,banamex,14.2536
2022-04-01,sb 1000 promedio ponderado,24 meses,banamex,9.2363
2022-05-01,sb 1000 promedio ponderado,24 meses,banamex,7.0557
2022-06-01,sb 1000 promedio ponderado,24 meses,banamex,3.8858
2022-07-01,sb 1000 promedio ponderado,24 meses,banamex,4.3195
2022-08-01,sb 1000 promedio ponderado,24 meses,banamex,1.9699
2022-09-01,sb 1000 promedio ponderado,24 meses,banamex,-0.1784
2022-10-01,sb 1000 promedio ponderado,24 meses,banamex,1.395
2022-11-01,sb 1000 promedio ponderado,24 meses,banamex,0.2727
2022-12-01,sb 1000 promedio ponderado,24 meses,banamex,-0.5157
2023-01-01,sb 1000 promedio ponderado,24 meses,banamex,0.2318
2023-02-01,sb 1000 promedio ponderado,24 meses,banamex,-0.7274
2023-03-01,sb 1000 promedio ponderado,24 meses,banamex,0.6086
2023-04-01,sb 1000 promedio ponderado,24 meses,banamex,-0.2758
2023-05-01,sb 1000 promedio ponderado,24 meses,banamex,-0.7448
2023-06-01,sb 1000 promedio ponderado,24 meses,banamex,-0.287
2023-07-01,sb 1000 promedio ponderado,24 meses,banamex,-0.1896
2023-08-01,sb 1000 promedio ponderado,24 meses,banamex,-1.9039
2023-09-01,sb 1000 promedio ponderado,24 meses,banamex,-2.3036
2023-10-01,sb 1000 promedio ponderado,24 meses,banamex,-3.876
2023-11-01,sb 1000 promedio ponderado,24 meses,banamex,-1.0253
2023-12-01,sb 1000 promedio ponderado,24 meses,banamex,-0.0928
2024-01-01,sb 1000 promedio ponderado,24 meses,banamex,1.8594
2024-02-01,sb 1000 promedio ponderado,24 meses,banamex,2.782
2024-03-01,sb 1000 promedio ponderado,24 meses,banamex,2.6356
2024-04-01,sb 1000 promedio ponderado,24 meses,banamex,3.6578
2024-05-01,sb 1000 promedio ponderado,24 meses,banamex,4.428
2024-06-01,sb 1000 promedio ponderado,24 meses,banamex,7.7255
2024-07-01,sb 1000 promedio ponderado,24 meses,banamex,6.4036
2024-08-01,sb 1000 promedio ponderado,24 meses,banamex,9.5504
2024-09-01,sb 1000 promedio ponderado,24 meses,banamex,14.0842
2024-10-01,sb 1000 promedio ponderado,24 meses,banamex,11.9125
2024-11-01,sb 1000 promedio ponderado,24 meses,banamex,10.8483
2024-12-01,sb 1000 promedio ponderado,24 meses,banamex,9.7202
2025-01-01,sb 1000 promedio ponderado,24 meses,banamex,9.444
2025-02-01,sb 1000 promedio ponderado,24 meses,banamex,11.4646
2025-03-01,sb 1000 promedio ponderado,24 meses,banamex,10.1746
2025-04-01,sb 1000 promedio ponderado,24 meses,banamex,9.6389
2025-05-01,sb 1000 promedio ponderado,24 meses,banamex,11.2291
2025-06-01,sb 1000 promedio ponderado,24 meses,banamex,11.2907
2025-07-01,sb 1000 promedio ponderado,24 meses,banamex,11.4147
2025-08-01,sb 1000 promedio ponderado,24 meses,banamex,13.8454
2025-09-01,sb 1000 promedio ponderado,24 meses,banamex,16.4428
2025-10-01,sb 1000 promedio ponderado,24 meses,banamex,18.3838
2025-11-01,sb 1000 promedio ponderado,24 meses,banamex,14.9889
2025-12-01,sb 1000 promedio ponderado,24 meses,banamex,13.1681
2019-12-01,sb 1000 promedio ponderado,24 meses,coppel,6.2052
2020-01-01,sb 1000 promedio ponderado,24 meses,coppel,6.7424
2020-02-01,sb 1000 promedio ponderado,24 meses,coppel,6.9408
2020-03-01,sb 1000 promedio ponderado,24 meses,coppel,5.6345
2020-04-01,sb 1000 promedio ponderado,24 meses,coppel,6.5723
2020-05-01,sb 1000 promedio ponderado,24 meses,coppel,7.507
2020-06-01,sb 1000 promedio ponderado,24 meses,coppel,8.1435
2020-07-01,sb 1000 promedio ponderado,24 meses,coppel,8.1857
2020-08-01,sb 1000 promedio ponderado,24 meses,coppel,8.5148
2020-09-01,sb 1000 promedio ponderado,24 meses,coppel,8.4311
2020-10-01,sb 1000 promedio ponderado,24 meses,coppel,9.9799
2020-11-01,sb 1000 promedio ponderado,24 meses,coppel,12.7471
2020-12-01,sb 1000 promedio ponderado,24 meses,coppel,12.6761
2021-01-01,sb 1000 promedio ponderado,24 meses,coppel,13.7905
2021-02-01,sb 1000 promedio ponderado,24 meses,coppel,12.7744
2021-03-01,sb 1000 promedio ponderado,24 meses,coppel,11.6119
2021-04-01,sb 1000 promedio ponderado,24 meses,coppel,11.2211
2021-05-01,sb 1000 promedio ponderado,24 meses,coppel,11.4446
2021-06-01,sb 1000 promedio ponderado,24 meses,coppel,10.0399
2021-07-01,sb 1000 promedio ponderado,24 meses,coppel,10.0711
2021-08-01,sb 1000 promedio ponderado,24 meses,coppel,9.3681
2021-09-01,sb 1000 promedio ponderado,24 meses,coppel,8.471
2021-10-01,sb 1000 promedio ponderado,24 meses,coppel,8.4225
2021-11-01,sb 1000 promedio ponderado,24 meses,coppel,8.2553
2021-12-01,sb 1000 promedio ponderado,24 meses,coppel,8.7692
2022-01-01,sb 1000 promedio ponderado,24 meses,coppel,6.8078
2022-02-01,sb 1000 promedio ponderado,24 meses,coppel,7.0904
2022-03-01,sb 1000 promedio ponderado,24 meses,coppel,8.485
2022-04-01,sb 1000 promedio ponderado,24 meses,coppel,5.3977
2022-05-01,sb 1000 promedio ponderado,24 meses,coppel,4.5676
2022-06-01,sb 1000 promedio ponderado,24 meses,coppel,2.3605
2022-07-01,sb 1000 promedio ponderado,24 meses,coppel,2.7848
2022-08-01,sb 1000 promedio ponderado,24 meses,coppel,1.1404
2022-09-01,sb 1000 promedio ponderado,24 meses,coppel,-0.8678
2022-10-01,sb 1000 promedio ponderado,24 meses,coppel,0.4017
2022-11-01,sb 1000 promedio ponderado,24 meses,coppel,0.1125
2022-12-01,sb 1000 promedio ponderado,24 meses,coppel,0.0695
2023-01-01,sb 1000 promedio ponderado,24 meses,coppel,0.4605
2023-02-01,sb 1000 promedio ponderado,24 meses,coppel,-0.5335
2023-03-01,sb 1000 promedio ponderado,24 meses,coppel,0.4826
2023-04-01,sb 1000 promedio ponderado,24 meses,coppel,0.0195
2023-05-01,sb 1000 promedio ponderado,24 meses,coppel,-0.3033
2023-06-01,sb 1000 promedio ponderado,24 meses,coppel,0.0864
2023-07-01,sb 1000 promedio ponderado,24 meses,coppel,0.5764
2023-08-01,sb 1000 promedio ponderado,24 meses,coppel,-0.6979
2023-09-01,sb 1000 promedio ponderado,24 meses,coppel,-1.1185
2023-10-01,sb 1000 promedio ponderado,24 meses,coppel,-2.1259
2023-11-01,sb 1000 promedio ponderado,24 meses,coppel,0.1082
2023-12-01,sb 1000 promedio ponderado,24 meses,coppel,1.2733
2024-01-01,sb 1000 promedio ponderado,24 meses,coppel,2.5188
2024-02-01,sb 1000 promedio ponderado,24 meses,coppel,2.5766
2024-03-01,sb 1000 promedio ponderado,24 meses,coppel,2.5686
2024-04-01,sb 1000 promedio ponderado,24 meses,coppel,3.2805
2024-05-01,sb 1000 promedio ponderado,24 meses,coppel,3.7476
2024-06-01,sb 1000 promedio ponderado,24 meses,coppel,5.3334
2024-07-01,sb 1000 promedio ponderado,24 meses,coppel,4.9422
2024-08-01,sb 1000 promedio ponderado,24 meses,coppel,7.6936
2024-09-01,sb 1000 promedio ponderado,24 meses,coppel,11.0746
2024-10-01,sb 1000 promedio ponderado,24 meses,coppel,9.5588
2024-11-01,sb 1000 promedio ponderado,24 meses,coppel,8.352
2024-12-01,sb 1000 promedio ponderado,24 meses,coppel,6.9697
2025-01-01,sb 1000 promedio ponderado,24 meses,coppel,6.6764
2025-02-01,sb 1000 promedio ponderado,24 meses,coppel,9.154
2025-03-01,sb 1000 promedio ponderado,24 meses,coppel,8.8067
2025-04-01,sb 1000 promedio ponderado,24 meses,coppel,8.7032
2025-05-01,sb 1000 promedio ponderado,24 meses,coppel,9.9803
2025-06-01,sb 1000 promedio ponderado,24 meses,coppel,10.0322
2025-07-01,sb 1000 promedio ponderado,24 meses,coppel,10.0471
2025-08-01,sb 1000 promedio ponderado,24 meses,coppel,12.1367
2025-09-01,sb 1000 promedio ponderado,24 meses,coppel,14.3273
2025-10-01,sb 1000 promedio ponderado,24 meses,coppel,15.8146
2025-11-01,sb 1000 promedio ponderado,24 meses,coppel,13.462
2025-12-01,sb 1000 promedio ponderado,24 meses,coppel,11.7013
2019-12-01,sb 1000 promedio ponderado,24 meses,inbursa,6.655
2020-01-01,sb 1000 promedio ponderado,24 meses,inbursa,6.7296
2020-02-01,sb 1000 promedio ponderado,24 meses,inbursa,6.5026
2020-03-01,sb 1000 promedio ponderado,24 meses,inbursa,6.0864
2020-04-01,sb 1000 promedio ponderado,24 meses,inbursa,6.6205
2020-05-01,sb 1000 promedio ponderado,24 meses,inbursa,6.6004
2020-06-01,sb 1000 promedio ponderado,24 meses,inbursa,6.7253
2020-07-01,sb 1000 promedio ponderado,24 meses,inbursa,6.6644
2020-08-01,sb 1000 promedio ponderado,24 meses,inbursa,6.718
2020-09-01,sb 1000 promedio ponderado,24 meses,inbursa,6.9468
2020-10-01,sb 1000 promedio ponderado,24 meses,inbursa,6.7896
2020-11-01,sb 1000 promedio ponderado,24 meses,inbursa,8.2585
2020-12-01,sb 1000 promedio ponderado,24 meses,inbursa,9.188
2021-01-01,sb 1000 promedio ponderado,24 meses,inbursa,9.1128
2021-02-01,sb 1000 promedio ponderado,24 meses,inbursa,9.0353
2021-03-01,sb 1000 promedio ponderado,24 meses,inbursa,8.9922
2021-04-01,sb 1000 promedio ponderado,24 meses,inbursa,8.8259
2021-05-01,sb 1000 promedio ponderado,24 meses,inbursa,8.8486
2021-06-01,sb 1000 promedio ponderado,24 meses,inbursa,8.3487
2021-07-01,sb 1000 promedio ponderado,24 meses,inbursa,8.7147
2021-08-01,sb 1000 promedio ponderado,24 meses,inbursa,8.5739
2021-09-01,sb 1000 promedio ponderado,24 meses,inbursa,8.2764
2021-10-01,sb 1000 promedio ponderado,24 meses,inbursa,8.2291
2021-11-01,sb 1000 promedio ponderado,24 meses,inbursa,7.6448
2021-12-01,sb 1000 promedio ponderado,24 meses,inbursa,8.294
2022-01-01,sb 1000 promedio ponderado,24 meses,inbursa,7.6296
2022-02-01,sb 1000 promedio ponderado,24 meses,inbursa,8.239
2022-03-01,sb 1000 promedio ponderado,24 meses,inbursa,9.0655
2022-04-01,sb 1000 promedio ponderado,24 meses,inbursa,7.3541
2022-05-01,sb 1000 promedio ponderado,24 meses,inbursa,7.4453
2022-06-01,sb 1000 promedio ponderado,24 meses,inbursa,5.8626
2022-07-01,sb 1000 promedio ponderado,24 meses,inbursa,6.469
2022-08-01,sb 1000 promedio ponderado,24 meses,inbursa,5.1722
2022-09-01,sb 1000 promedio ponderado,24 meses,inbursa,4.1931
2022-10-01,sb 1000 promedio ponderado,24 meses,inbursa,5.9659
2022-11-01,sb 1000 promedio ponderado,24 meses,inbursa,5.4577
2022-12-01,sb 1000 promedio ponderado,24 meses,inbursa,5.1387
2023-01-01,sb 1000 promedio ponderado,24 meses,inbursa,5.7689
2023-02-01,sb 1000 promedio ponderado,24 meses,inbursa,4.4689
2023-03-01,sb 1000 promedio ponderado,24 meses,inbursa,4.5797
2023-04-01,sb 1000 promedio ponderado,24 meses,inbursa,4.328
2023-05-01,sb 1000 promedio ponderado,24 meses,inbursa,4.3025
2023-06-01,sb 1000 promedio ponderado,24 meses,inbursa,4.5758
2023-07-01,sb 1000 promedio ponderado,24 meses,inbursa,4.5399
2023-08-01,sb 1000 promedio ponderado,24 meses,inbursa,3.7943
2023-09-01,sb 1000 promedio ponderado,24 meses,inbursa,3.7164
2023-10-01,sb 1000 promedio ponderado,24 meses,inbursa,3.129
2023-11-01,sb 1000 promedio ponderado,24 meses,inbursa,4.5588
2023-12-01,sb 1000 promedio ponderado,24 meses,inbursa,4.9695
2024-01-01,sb 1000 promedio ponderado,24 meses,inbursa,5.4119
2024-02-01,sb 1000 promedio ponderado,24 meses,inbursa,5.142
2024-03-01,sb 1000 promedio ponderado,24 meses,inbursa,4.6096
2024-04-01,sb 1000 promedio ponderado,24 meses,inbursa,5.4885
2024-05-01,sb 1000 promedio ponderado,24 meses,inbursa,5.6547
2024-06-01,sb 1000 promedio ponderado,24 meses,inbursa,7.1082
2024-07-01,sb 1000 promedio ponderado,24 meses,inbursa,7.0506
2024-08-01,sb 1000 promedio ponderado,24 meses,inbursa,8.8122
2024-09-01,sb 1000 promedio ponderado,24 meses,inbursa,10.4131
2024-10-01,sb 1000 promedio ponderado,24 meses,inbursa,8.921
2024-11-01,sb 1000 promedio ponderado,24 meses,inbursa,7.9361
2024-12-01,sb 1000 promedio ponderado,24 meses,inbursa,7.0116
2025-01-01,sb 1000 promedio ponderado,24 meses,inbursa,6.9984
2025-02-01,sb 1000 promedio ponderado,24 meses,inbursa,8.6753
